url,datetime,tweet_Id,conversation_ID,text,username,displayname,reply_count,retweet_count,quote_count,retweeted_tweet,quoted_tweet,mentioned_users,originalTweetContent,originalUsernamePost,agreement,TopKeyword,SourceModularity,TargetModularity,edge_bet
https://twitter.com/1BigAl7890/status/1346558888242511873,2021-01-05 20:47:11,1346558888242511873,1346485879624388609,"@RobAnderson2018 @atrupar @RepClayHiggins Massive Dem Voter Fraud to Rig the Election for Corrupt Joe Biden. Tony Bobulinski. Biden Russian Wire Transfers. Watch OAN Biden Bribe Tapes. Biden Burisma. Corrupt Justice John Roberts. Tara Reade. Watch Seth Holehouse Video! ""The Plot to Steal America""",1BigAl7890,BigAl56872,0,0,0,,,https://twitter.com/RobAnderson2018,"""You're being rather combative. I do believe you invited me on your show"" -- @RepClayHiggins went on CNN and made unfounded claims about election fraud, and it did not go well for him https://t.co/SZwzKoM3dE",atrupar,1,Massive Dem,2,52,9.1143e-06
https://twitter.com/1BigAl7890/status/1346558888242511873,2021-01-05 20:47:11,1346558888242511873,1346485879624388609,"@RobAnderson2018 @atrupar @RepClayHiggins Massive Dem Voter Fraud to Rig the Election for Corrupt Joe Biden. Tony Bobulinski. Biden Russian Wire Transfers. Watch OAN Biden Bribe Tapes. Biden Burisma. Corrupt Justice John Roberts. Tara Reade. Watch Seth Holehouse Video! ""The Plot to Steal America""",1BigAl7890,BigAl56872,0,0,0,,,https://twitter.com/atrupar,"""You're being rather combative. I do believe you invited me on your show"" -- @RepClayHiggins went on CNN and made unfounded claims about election fraud, and it did not go well for him https://t.co/SZwzKoM3dE",atrupar,1,Massive Dem,2,52,9.1143e-06
https://twitter.com/1BigAl7890/status/1346558888242511873,2021-01-05 20:47:11,1346558888242511873,1346485879624388609,"@RobAnderson2018 @atrupar @RepClayHiggins Massive Dem Voter Fraud to Rig the Election for Corrupt Joe Biden. Tony Bobulinski. Biden Russian Wire Transfers. Watch OAN Biden Bribe Tapes. Biden Burisma. Corrupt Justice John Roberts. Tara Reade. Watch Seth Holehouse Video! ""The Plot to Steal America""",1BigAl7890,BigAl56872,0,0,0,,,https://twitter.com/RepClayHiggins,"""You're being rather combative. I do believe you invited me on your show"" -- @RepClayHiggins went on CNN and made unfounded claims about election fraud, and it did not go well for him https://t.co/SZwzKoM3dE",atrupar,1,Massive Dem,2,52,9.1143e-06
https://twitter.com/1BigAl7890/status/1346558856613285889,2021-01-05 20:47:03,1346558856613285889,1346485879624388609,"@atrupar @RepClayHiggins Massive Dem Voter Fraud to Rig the Election for Corrupt Joe Biden. Tony Bobulinski. Biden Russian Wire Transfers. Watch OAN Biden Bribe Tapes. Biden Burisma. Corrupt Justice John Roberts. Tara Reade. Watch Seth Holehouse Video! ""The Plot to Steal America""....",1BigAl7890,BigAl56872,0,0,0,,,https://twitter.com/atrupar,"""You're being rather combative. I do believe you invited me on your show"" -- @RepClayHiggins went on CNN and made unfounded claims about election fraud, and it did not go well for him https://t.co/SZwzKoM3dE",atrupar,1,Massive Dem,2,52,9.1143e-06
https://twitter.com/1BigAl7890/status/1346558856613285889,2021-01-05 20:47:03,1346558856613285889,1346485879624388609,"@atrupar @RepClayHiggins Massive Dem Voter Fraud to Rig the Election for Corrupt Joe Biden. Tony Bobulinski. Biden Russian Wire Transfers. Watch OAN Biden Bribe Tapes. Biden Burisma. Corrupt Justice John Roberts. Tara Reade. Watch Seth Holehouse Video! ""The Plot to Steal America""....",1BigAl7890,BigAl56872,0,0,0,,,https://twitter.com/RepClayHiggins,"""You're being rather combative. I do believe you invited me on your show"" -- @RepClayHiggins went on CNN and made unfounded claims about election fraud, and it did not go well for him https://t.co/SZwzKoM3dE",atrupar,1,Massive Dem,2,52,9.1143e-06
https://twitter.com/1BigAl7890/status/1346555046910169090,2021-01-05 20:31:55,1346555046910169090,1346531619029594118,"@fried_mc @atrupar Massive Dem Voter Fraud to Rig the Election for Corrupt Joe Biden. Tony Bobulinski. Biden Russian Wire Transfers. Watch OAN Biden Bribe Tapes. Biden Burisma. Corrupt Justice John Roberts. Tara Reade. Watch Seth Holehouse Video! ""The Plot to Steal America""",1BigAl7890,BigAl56872,0,0,0,,,https://twitter.com/atrupar,"So, uh, the Trump rally in DC is off to a good start https://t.co/0yLf7xflH9",atrupar,-1,Massive Dem,2,52,9.1143e-06
https://twitter.com/1BigAl7890/status/1346555009396322305,2021-01-05 20:31:46,1346555009396322305,1346531619029594118,"@atrupar Massive Dem Voter Fraud to Rig the Election for Corrupt Joe Biden. Tony Bobulinski. Biden Russian Wire Transfers. Watch OAN Biden Bribe Tapes. Biden Burisma. Corrupt Justice John Roberts. Tara Reade. Watch Seth Holehouse Video! ""The Plot to Steal America""...",1BigAl7890,BigAl56872,0,0,0,,,https://twitter.com/atrupar,"So, uh, the Trump rally in DC is off to a good start https://t.co/0yLf7xflH9",atrupar,-1,Massive Dem,2,52,9.1143e-06
https://twitter.com/1BigAl7890/status/1346554975518920704,2021-01-05 20:31:38,1346554975518920704,1346531619029594118,"@atrupar Massive Dem Voter Fraud to Rig the Election for Corrupt Joe Biden. Tony Bobulinski. Biden Russian Wire Transfers. Watch OAN Biden Bribe Tapes. Biden Burisma. Corrupt Justice John Roberts. Tara Reade. Watch Seth Holehouse Video! ""The Plot to Steal America""",1BigAl7890,BigAl56872,0,0,0,,,https://twitter.com/atrupar,"So, uh, the Trump rally in DC is off to a good start https://t.co/0yLf7xflH9",atrupar,-1,Massive Dem,2,52,9.1143e-06
https://twitter.com/deplorablemommm/status/1346585667061641217,2021-01-05 22:33:36,1346585667061641217,1346271447346507788,"@JoeBiden They can't perpetrate a massive election fraud on the people either, 

BUT HERE YOU ARE.",deplorablemommm,Deplorable Momma,0,0,0,,,https://twitter.com/JoeBiden,"In America, politicians can’t assert, take, or seize power.

It has to be given by the American people.

We can’t ever give that up. The will of the people must always prevail.",JoeBiden,1,massive election,3,1,1.00116e-05
https://twitter.com/fox14054549/status/1339973882745372674,2020-12-18 16:40:43,1339973882745372674,1339958600639254530,"@asher_971 @KLoeffler If not today then NEVER #RiggedElection Biden’s are pedophile/drug addict enabler

🛑Biden sent millions of black men to prison for carrying less than 5gram of crack but it’s ok for #HunterBiden ⁉️ https://t.co/CHKfYvTzZ9",fox14054549,fox,0,0,0,,,https://twitter.com/asher_971,"Hunter Biden and the Biden family have profited off Joe Biden’s political career for 50 YEARS. 

THEY ARE CORRUPT.

We need a full and transparent investigation by a special prosecutor now. 

RT IF YOU AGREE!",KLoeffler,1,RiggedElection Biden,4,2,4.6447e-06
